json_stats: {"RAM": "7.37/125.78G", "_type": "train_epoch", "dt": 0.13092, "dt_data": 0.13091, "dt_net": 1.47681, "epoch": "2/200", "eta": "0:02:35", "gpu_mem": "8.08G", "grad_norm": 67.94341, "loss": 3.73218, "lr": 0.00001, "top1_err": 83.33333, "top5_err": 25.00000}
json_stats: {"RAM": "7.36/125.78G", "_type": "train_epoch", "dt": 0.13085, "dt_data": 0.13085, "dt_net": 1.38428, "epoch": "3/200", "eta": "0:02:34", "gpu_mem": "8.08G", "grad_norm": 54.84653, "loss": 3.89575, "lr": 0.00001, "top1_err": 83.33333, "top5_err": 33.33333}
json_stats: {"RAM": "7.37/125.78G", "_type": "train_epoch", "dt": 0.13116, "dt_data": 0.13116, "dt_net": 1.42258, "epoch": "4/200", "eta": "0:02:34", "gpu_mem": "8.08G", "grad_norm": 59.95948, "loss": 3.61351, "lr": 0.00001, "top1_err": 83.33333, "top5_err": 8.33333}
json_stats: {"RAM": "7.36/125.78G", "_type": "train_epoch", "dt": 0.13064, "dt_data": 0.13064, "dt_net": 1.41576, "epoch": "5/200", "eta": "0:02:32", "gpu_mem": "8.08G", "grad_norm": 39.06207, "loss": 3.50994, "lr": 0.00002, "top1_err": 83.33333, "top5_err": 8.33333}
json_stats: {"RAM": "7.38/125.78G", "_type": "train_epoch", "dt": 0.13630, "dt_data": 0.13630, "dt_net": 1.41072, "epoch": "6/200", "eta": "0:02:38", "gpu_mem": "8.08G", "grad_norm": 39.34887, "loss": 3.64976, "lr": 0.00002, "top1_err": 83.33333, "top5_err": 25.00000}
json_stats: {"RAM": "7.35/125.78G", "_type": "train_epoch", "dt": 0.12955, "dt_data": 0.12955, "dt_net": 1.38695, "epoch": "7/200", "eta": "0:02:29", "gpu_mem": "8.08G", "grad_norm": 36.26255, "loss": 3.50039, "lr": 0.00002, "top1_err": 66.66667, "top5_err": 25.00000}
json_stats: {"RAM": "7.37/125.78G", "_type": "train_epoch", "dt": 0.13651, "dt_data": 0.13651, "dt_net": 1.42690, "epoch": "8/200", "eta": "0:02:37", "gpu_mem": "8.08G", "grad_norm": 49.62655, "loss": 3.57553, "lr": 0.00003, "top1_err": 66.66667, "top5_err": 0.00000}
json_stats: {"RAM": "7.34/125.78G", "_type": "train_epoch", "dt": 0.13096, "dt_data": 0.13096, "dt_net": 1.41403, "epoch": "9/200", "eta": "0:02:30", "gpu_mem": "8.08G", "grad_norm": 26.54304, "loss": 4.10927, "lr": 0.00003, "top1_err": 91.66667, "top5_err": 25.00000}
json_stats: {"RAM": "7.37/125.78G", "_type": "train_epoch", "dt": 0.12998, "dt_data": 0.12998, "dt_net": 1.40763, "epoch": "10/200", "eta": "0:02:28", "gpu_mem": "8.08G", "grad_norm": 40.87746, "loss": 3.36939, "lr": 0.00003, "top1_err": 66.66667, "top5_err": 0.00000}
json_stats: {"RAM": "7.52/125.78G", "_type": "val_epoch", "acc(ego)": 0.71166, "acc(gaze)": 0.10877, "epoch": "10/200", "f1(ego)": 0.77070, "f1(gaze)": 0.04861, "gpu_mem": "8.08G", "min_top1_err": 78.67133, "min_top5_err": 22.37762, "time_diff": 0.00011, "top1_err": 78.67133, "top5_err": 22.37762}
json_stats: {"RAM": "7.41/125.78G", "_type": "train_epoch", "dt": 0.13729, "dt_data": 0.13729, "dt_net": 1.51228, "epoch": "11/200", "eta": "0:02:35", "gpu_mem": "8.08G", "grad_norm": 34.97799, "loss": 3.32732, "lr": 0.00004, "top1_err": 66.66667, "top5_err": 16.66667}
json_stats: {"RAM": "7.41/125.78G", "_type": "train_epoch", "dt": 0.13051, "dt_data": 0.13050, "dt_net": 1.37796, "epoch": "12/200", "eta": "0:02:27", "gpu_mem": "8.08G", "grad_norm": 38.59170, "loss": 3.32321, "lr": 0.00004, "top1_err": 50.00000, "top5_err": 16.66667}
json_stats: {"RAM": "11.83/125.78G", "_type": "train_epoch", "dt": 0.11645, "dt_data": 0.11645, "dt_net": 1.50343, "epoch": "1/200", "eta": "0:02:19", "gpu_mem": "8.46G", "grad_norm": 52.34148, "loss": 3.83488, "lr": 0.00000, "top1_err": 100.00000, "top5_err": 33.33333}
json_stats: {"RAM": "11.81/125.78G", "_type": "train_epoch", "dt": 0.12999, "dt_data": 0.12999, "dt_net": 1.63111, "epoch": "2/200", "eta": "0:02:34", "gpu_mem": "8.46G", "grad_norm": 68.69764, "loss": 3.73341, "lr": 0.00001, "top1_err": 83.33333, "top5_err": 20.83333}
json_stats: {"RAM": "11.82/125.78G", "_type": "train_epoch", "dt": 0.12117, "dt_data": 0.12117, "dt_net": 1.47650, "epoch": "3/200", "eta": "0:02:23", "gpu_mem": "8.46G", "grad_norm": 54.31060, "loss": 3.89820, "lr": 0.00001, "top1_err": 83.33333, "top5_err": 29.16667}
json_stats: {"RAM": "7.66/125.78G", "_type": "train_epoch", "dt": 0.08414, "dt_data": 0.08414, "dt_net": 1.04334, "epoch": "1/200", "eta": "0:03:20", "gpu_mem": "4.63G", "grad_norm": 82.93507, "loss": 2.44935, "lr": 0.00000, "top1_err": 91.66667, "top5_err": 25.00000}
json_stats: {"RAM": "7.70/125.78G", "_type": "train_epoch", "dt": 0.08836, "dt_data": 0.08836, "dt_net": 0.97207, "epoch": "2/200", "eta": "0:03:29", "gpu_mem": "4.63G", "grad_norm": 113.21828, "loss": 2.48641, "lr": 0.00001, "top1_err": 100.00000, "top5_err": 8.33333}
json_stats: {"RAM": "7.45/125.78G", "_type": "train_epoch", "dt": 0.12659, "dt_data": 0.12659, "dt_net": 1.41349, "epoch": "1/200", "eta": "0:02:31", "gpu_mem": "8.07G", "grad_norm": 47.88077, "loss": 2.43932, "lr": 0.00000, "top1_err": 100.00000, "top5_err": 25.00000}
json_stats: {"RAM": "7.47/125.78G", "_type": "train_epoch", "dt": 0.12914, "dt_data": 0.12913, "dt_net": 1.41683, "epoch": "2/200", "eta": "0:02:33", "gpu_mem": "8.07G", "grad_norm": 72.59100, "loss": 2.30217, "lr": 0.00001, "top1_err": 83.33333, "top5_err": 16.66667}
json_stats: {"RAM": "7.43/125.78G", "_type": "train_epoch", "dt": 0.13244, "dt_data": 0.13244, "dt_net": 1.42187, "epoch": "3/200", "eta": "0:02:36", "gpu_mem": "8.07G", "grad_norm": 52.49771, "loss": 2.31058, "lr": 0.00001, "top1_err": 83.33333, "top5_err": 16.66667}
json_stats: {"RAM": "19.36/125.78G", "_type": "train_epoch", "dt": 0.58568, "dt_data": 0.58568, "dt_net": 2.71138, "epoch": "1/2", "eta": "0:00:03", "gpu_mem": "8.46G", "grad_norm": 41.92400, "loss": 2.45739, "lr": 0.00000, "top1_err": 83.33333, "top5_err": 33.33333}
json_stats: {"RAM": "19.15/125.78G", "_type": "train_epoch", "dt": 0.63996, "dt_data": 0.63996, "dt_net": 2.69344, "epoch": "2/2", "eta": "0:00:00", "gpu_mem": "8.46G", "grad_norm": 59.82493, "loss": 2.18224, "lr": 0.00001, "top1_err": 83.33333, "top5_err": 16.66667}
json_stats: {"RAM": "19.21/125.78G", "_type": "val_epoch", "acc(ego)": 0.05263, "acc(gaze)": 0.08070, "epoch": "2/2", "f1(ego)": 0.01096, "f1(ego_macro)": 0.00949, "f1(ego_micro)": 0.07496, "f1(gaze)": 0.02842, "gpu_mem": "8.46G", "min_top1_err": 97.55245, "min_top5_err": 25.52448, "time_diff": 0.49226, "top1_err": 97.55245, "top5_err": 25.52448}
